"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
196,50.1833409609257,0.183340960925733,3.43137584763316,0.312882981812166,49.8704579791136,43.4579678821441,56.9087140397073,43.145084900332,56.5958310578952,1,1,0,1,0.0710868835449219,0.0712730884552002,1,"unadj"
197,49.6612770419514,-0.338722958048635,3.83119640433895,-0.234478297447204,49.8957553393986,42.1522700717477,57.1702840121551,42.3867483691949,57.4047623096023,1,1,0,1,0.0687198638916016,0.0689089298248291,1,"unadj"
198,52.279509905737,2.27950990573697,3.85130028384432,0.0342048863368589,52.2453050194001,44.7311000557532,59.8279197557207,44.6968951694164,59.7937148693839,1,1,0,1,0.0727889537811279,0.0729889869689941,1,"unadj"
199,58.5896443912656,8.58964439126561,4.19053862813789,-0.421660565748496,59.0113049570141,50.3763396042915,66.8029491782398,50.79800017004,67.2246097439883,0,0,1,1,0.067363977432251,0.0675599575042725,1,"unadj"
200,51.9991229960146,1.99912299601456,4.34065212925226,-0.0560613309185314,52.0551843269331,43.491601153263,60.5066448387661,43.5476624841816,60.5627061696846,1,1,0,1,0.0670080184936523,0.0672049522399902,1,"unadj"
201,56.6840405936836,6.68404059368362,3.99242378925719,-0.0999075841254964,56.7839481778091,48.8590337557186,64.5090474316486,48.9589413398441,64.6089550157741,1,1,0,1,0.0723540782928467,0.0725500583648682,1,"unadj"
202,54.3117919859863,4.31179198598628,3.72820211418144,-0.292249657213979,54.6040416432003,47.0046501151046,61.618933856868,47.2968997723185,61.911183514082,1,1,0,1,0.0674788951873779,0.0676610469818115,1,"unadj"
203,48.1577310882561,-1.84226891174393,3.41581276576685,-0.0921902092802966,48.2499212975364,41.4628610894209,54.8526010870912,41.5550512987012,54.9447912963715,1,1,0,1,0.0730769634246826,0.0732929706573486,1,"unadj"
204,47.1208348330486,-2.8791651669514,3.7713301915314,-0.0211926177305131,47.1420274507791,39.7291634838385,54.5125061822587,39.750356101569,54.5336987999892,1,1,0,1,0.0676980018615723,0.0678901672363281,1,"unadj"
205,46.0195739807362,-3.9804260192638,3.75485731545525,-0.119559485145594,46.1391334658818,38.6601888753572,53.3789590861152,38.7797483605028,53.4985185712608,1,1,0,1,0.0678560733795166,0.0680451393127441,1,"unadj"
