"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
70,"lm",51.1439171095795,1.14391710957953,3.28776491796286,-0.776941002752132,51.9208581123317,44.700016280738,57.587817938421,45.4769572834902,58.3647589411732,1,1,0,1,3.44285416603088,3.45010900497437,1
71,"lm",48.1789649573047,-1.8210350426953,3.07383244680899,-0.230789858879326,48.409754816184,42.1543640670485,54.2035658475609,42.3851539259278,54.4343557064403,1,1,0,1,2.00771999359131,2.0150830745697,1
72,"lm",48.0508838198522,-1.94911618014784,3.13333589226685,-0.0978985434836801,48.1487823633358,41.9096583195425,54.1921093201619,42.0075568630261,54.2900078636455,1,1,0,1,3.06580209732056,3.08563899993896,1
73,"lm",49.6572637424207,-0.342736257579325,3.1363512529949,-0.297779947328884,49.9550436897496,43.5101282436836,55.8043992411577,43.8079081910125,56.1021791884866,1,1,0,1,1.93820190429688,1.94495105743408,1
74,"lm",44.7807709257348,-5.21922907426515,2.98736461514993,0.455814713301329,44.3249562124335,38.9256438713516,50.6358979801181,38.4698291580503,50.1800832668167,1,1,0,1,2.96468091011047,2.98564004898071,1
75,"lm",55.2634428529572,5.26344285295718,3.30263769882758,-0.102574640753325,55.3660174937105,48.7903919092709,61.7364937966435,48.8929665500242,61.8390684373968,1,1,0,1,2.03949594497681,2.04612016677856,1
76,"lm",49.7445902379935,-0.255409762006543,2.79791508794831,0.21208379919387,49.5325064387996,44.2607774338135,55.2284030421734,44.0486936346197,55.0163192429795,1,1,0,1,2.00243020057678,2.01025319099426,1
77,"lm",54.3982432574097,4.39824325740968,3.25465603833529,-0.17466949928513,54.5729127566948,48.0192346402067,60.7772518746127,48.1939041394918,60.9519213738978,1,1,0,1,3.3336489200592,3.34003710746765,1
78,"lm",52.0233467191026,2.02334671910258,3.45074691781812,0.939601296126838,51.0837454229757,45.2600070404165,58.7866863977887,44.3204057442896,57.8470851016619,1,1,0,1,1.99421882629395,2.00113797187805,1
79,"lm",53.049727983663,3.049727983663,3.30100811221419,0.186471251519755,52.8632567321432,46.5798709710486,59.5195849962774,46.3933997195289,59.3331137447576,1,1,0,1,1.96614384651184,1.97318911552429,1
80,"lm",51.9172764460338,1.91727644603378,3.14782401612051,-0.0198795171273574,51.9371559631611,45.7476547447674,58.0868981473002,45.7675342618947,58.1067776644276,1,1,0,1,2.0460729598999,2.05267405509949,1
81,"lm",48.2067465126077,-1.79325348739232,3.17011685233059,0.484697933014147,47.7220485795935,41.9934316552562,54.4200613699591,41.5087337222421,53.935363436945,1,1,0,1,3.67402291297913,3.69534993171692,1
82,"lm",52.3269571065366,2.32695710653658,2.88233103268343,0.366007546675746,51.9609495598608,46.6776920909549,57.9762221221182,46.3116845442792,57.6102145754425,1,1,0,1,2.03544497489929,2.04216003417969,1
83,"lm",47.3579926954937,-2.64200730450632,3.25338814710516,-0.300958907800677,47.6589516032944,40.9814690994381,53.7345162915493,41.2824280072387,54.03547519935,1,1,0,1,2.17934012413025,2.18976783752441,1
84,"lm",52.9733897712635,2.97338977126347,2.93319113938966,-0.0844686067877447,53.0578583780512,47.2244407782877,58.7223387642392,47.3089093850755,58.806807371027,1,1,0,1,2.02106809616089,2.028489112854,1
85,"lm",54.335040262972,4.33504026297201,3.2573374185507,-0.0757910902754944,54.4108313532475,47.950776237118,60.719304288826,48.0265673273935,60.7950953791015,1,1,0,1,2.22159194946289,2.22840785980225,1
86,"lm",43.4185198538468,-6.58148014615318,2.93767075538213,0.0339978388756634,43.3845220149712,37.6607909748613,49.1762487328324,37.6267931359856,49.1422508939567,0,0,1,1,1.99063777923584,1.99763011932373,0
87,"lm",56.7384140206351,6.73841402063514,3.05431618200045,0.336096777144796,56.4023172434903,50.7520643065164,62.7247637347539,50.4159675293716,62.3886669576091,0,0,1,1,2.00372815132141,2.01651310920715,0
88,"lm",48.9398241573224,-1.06017584267763,2.9258797616105,-0.163403867643389,49.1032280249658,43.2052052014712,54.6744431131736,43.3686090691145,54.837846980817,1,1,0,1,3.61853384971619,3.62571406364441,1
89,"lm",56.8316225235877,6.83162252358768,3.33622566249601,0.0796148453376873,56.75200767825,50.2927403807972,63.3705046663781,50.2131255354595,63.2908898210405,0,0,1,1,1.95842599868774,1.96515798568726,1
90,"lm",49.3992940423406,-0.6007059576594,3.27029078716516,-0.47881070020442,49.878104742545,42.9896418805237,55.8089462041575,43.4684525807282,56.2877569043619,1,1,0,1,1.95658183097839,1.96821808815002,1
