"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
311,"lm_interact","two_stage","m1",603,51.3988692260463,1.39886922604627,NA,NA,6.55360602189081,0.441357242985205,50.9575119830611,38.5540374542755,64.2437009978171,38.1126802112903,63.8023437548319,1,1,0,1,1.4673023223877,"bootstrap",1.48108673095703,NA
312,"lm_interact","two_stage","m1",629,50.6402358692693,0.64023586926929,NA,NA,7.84927955154845,-0.462193031902771,51.1024289011721,35.2559306436476,66.0245410948909,35.7181236755504,66.4867341267937,1,1,0,1,1.48539090156555,"bootstrap",1.4988329410553,NA
313,"lm_interact","two_stage","m1",605,59.7886359675264,9.78863596752635,NA,NA,6.77157933849834,0.101376460944813,59.6872595065815,46.5165843456141,73.0606875894386,46.4152078846692,72.9593111284938,1,1,0,1,1.47573828697205,"bootstrap",1.48860597610474,NA
314,"lm_interact","two_stage","m1",609,45.1765890034555,-4.82341099654454,NA,NA,6.49741120480235,0.205733895478687,44.9708551079768,32.4418970492959,57.9112809576151,32.2361631538172,57.7055470621364,1,1,0,1,1.46601438522339,"bootstrap",1.47960591316223,NA
315,"lm_interact","two_stage","m1",627,64.6749471044561,14.6749471044561,NA,NA,8.44068317397303,0.017364541029707,64.6575825634264,48.1315120785557,81.2183821303565,48.114147537526,81.2010175893268,1,1,0,1,1.46772861480713,"bootstrap",1.48058009147644,NA
316,"lm_interact","two_stage","m1",608,43.9279282271948,-6.07207177280522,NA,NA,6.5973231347625,0.356366611912264,43.5715616152825,30.9974124886874,56.8584439657022,30.6410458767751,56.5020773537899,1,1,0,1,1.46776700019836,"bootstrap",1.49240064620972,NA
317,"lm_interact","two_stage","m1",611,55.6932433992274,5.69324339922741,NA,NA,8.04320699730257,-0.177696958178011,55.8709403574054,39.9288473643138,71.457639434141,40.1065443224918,71.635336392319,1,1,0,1,1.4609227180481,"bootstrap",1.47428417205811,NA
318,"lm_interact","two_stage","m1",605,47.9093036823173,-2.09069631768266,NA,NA,6.59441269587069,-1.05528966311462,48.964593345432,34.9844922992171,60.8341150654176,36.0397819623317,61.8894047285322,1,1,0,1,1.46183180809021,"bootstrap",1.47581195831299,NA
319,"lm_interact","two_stage","m1",602,54.5527713467538,4.55277134675379,NA,NA,6.27647806173591,0.519804759189427,54.0329665875644,42.2511003959956,66.854442297512,41.7312956368062,66.3346375383225,1,1,0,1,1.44823145866394,"bootstrap",1.46203374862671,NA
320,"lm_interact","two_stage","m1",617,50.1001306337078,0.100130633707778,NA,NA,6.71182999200357,1.81979610528653,48.2803345284212,36.945185579025,63.2550756883905,35.1253894737385,61.435279583104,1,1,0,1,1.45165228843689,"bootstrap",1.464928150177,NA
321,"lm_interact","two_stage","m1",595,65.0262589618934,15.0262589618934,NA,NA,7.15562531805593,-1.36511866905774,66.3913776309512,51.0014910516409,79.051026872146,52.3666097206986,80.4161455412037,0,0,1,1,1.45480489730835,"bootstrap",1.46774697303772,NA
322,"lm_interact","two_stage","m1",607,59.2590839196992,9.25908391969917,NA,NA,7.28290554364469,1.76968613278417,57.489397786915,44.9848513513485,73.5333164880498,43.2151652185643,71.7636303552657,1,1,0,1,1.47168827056885,"bootstrap",1.48470902442932,NA
323,"lm_interact","two_stage","m1",608,65.5566884035988,15.5566884035988,NA,NA,7.76505584457149,-0.652492529119229,66.2091809327181,50.3374586102965,80.7759181969012,50.9899511394157,81.4284107260204,0,0,1,1,1.46044325828552,"bootstrap",1.47375655174255,NA
324,"lm_interact","two_stage","m1",618,51.6561112716014,1.65611127160144,NA,NA,6.67249818484997,0.0473004649117001,51.6088108066897,38.5782551423866,64.7339674008163,38.5309546774749,64.6866669359046,1,1,0,1,1.46493172645569,"bootstrap",1.47778344154358,NA
325,"lm_interact","two_stage","m1",615,59.786685204618,9.78668520461804,NA,NA,6.18826486316998,-5.00035092332425,64.7870361279423,47.6579089460102,71.9154614632259,52.6582598693344,76.9158123865501,1,0,0,1,1.46824932098389,"bootstrap",1.48129487037659,NA
