"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
24,"xgboost","two_stage","m1",595,43.8125952180727,-6.18740478192726,NA,NA,6.4503945777146,-4.45361293511928,48.266208153192,31.1700541596797,56.4551362764658,35.623667094799,60.9087492115851,1,1,0,1,171.411653518677,"bootstrap",172.831033468246,NA
25,"xgboost","two_stage","m1",617,45.6945440617121,-4.30545593828789,NA,NA,7.27389186576249,-6.62700193645421,52.3215459981663,31.4379779773788,59.9511101460454,38.064979913833,66.5781120824996,1,1,0,1,170.315289735794,"bootstrap",172.029525995255,NA
26,"xgboost","two_stage","m1",616,58.3017241013903,8.30172410139026,NA,NA,7.12421025393639,-9.70041458644334,68.0021386878336,44.338528585384,72.2649196173965,54.0389431718273,81.9653342038399,1,0,0,1,169.146116733551,"bootstrap",170.619200706482,NA
27,"xgboost","two_stage","m1",613,46.707385158383,-3.292614841617,NA,NA,5.91177271997126,-6.28337395006348,52.9907591084465,35.1205235424529,58.2942467743131,41.4038974925164,64.5776207243765,1,1,0,1,171.637687683105,"bootstrap",173.177458763123,NA
28,"xgboost","two_stage","m1",607,54.5001822369358,4.50018223693579,NA,NA,7.48978733942617,-2.7007816311661,57.2009638681019,39.8204687997964,69.1798956740751,42.5212504309625,71.8806773052412,1,1,0,1,172.743337154388,"bootstrap",174.319559812546,NA
29,"xgboost","two_stage","m1",630,51.9249859716501,1.9249859716501,NA,NA,6.74693637794652,-4.23952733394523,56.1645133055953,38.7012336648918,65.1487382784084,42.940760998837,69.3882656123536,1,1,0,1,173.051265239716,"bootstrap",174.831311225891,NA
30,"xgboost","two_stage","m1",608,57.5815745976115,7.58157459761147,NA,NA,6.45117701416208,-5.80105099333654,63.382625590948,44.9374999919612,70.2256492032618,50.7385509852977,76.0267001965983,1,0,0,1,172.569447994232,"bootstrap",174.44494342804,NA
31,"xgboost","two_stage","m1",594,48.0801387740345,-1.91986122596546,NA,NA,7.84083435019205,-6.57340954250445,54.653548316539,32.7123858389136,63.4478917091555,39.2857953814181,70.0213012516599,1,1,0,1,171.299545764923,"bootstrap",173.048292636871,NA
32,"xgboost","two_stage","m1",623,56.614923290589,6.61492329058903,NA,NA,6.1873314194592,-6.21653062205039,62.8314539126394,44.4879765480359,68.7418700331421,50.7045071700863,74.9584006551925,1,0,0,1,170.808130502701,"bootstrap",172.571467876434,NA
33,"xgboost","two_stage","m1",609,62.8875099450165,12.8875099450165,NA,NA,7.46463675050323,-9.78158608444897,72.6690960294655,48.2570907563561,77.517929133677,58.0386768408051,87.2995152181259,1,0,0,1,169.647072076797,"bootstrap",171.514860630035,NA
34,"xgboost","two_stage","m1",585,49.1187234816942,-0.881276518305839,NA,NA,6.77102793333551,-4.99690752238638,54.1156310040805,35.8477525940419,62.3896943693464,40.8446601164283,67.3866018917328,1,1,0,1,171.517203807831,"bootstrap",173.12527513504,NA
35,"xgboost","two_stage","m1",628,58.6955354053028,8.69553540530278,NA,NA,9.27240249721503,-8.02095044476477,66.7164858500676,40.5219604606021,76.8691103500035,48.5429109053668,84.8900607947683,1,1,0,1,173.003790855408,"bootstrap",174.775459289551,NA
